sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
102.0,3,2.0,1.0,495000,0,0,2005.0,0,1,1,0,1,0,1,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
170.0,4,3.0,4.0,750000,0,0,1994.0,0,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
212.0,5,3.0,2.0,815000,0,0,1998.0,0,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
430.0,5,5.0,2.0,1325000,0,0,1986.0,1,0,0,1,1,1,0,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
157.0,4,2.0,9.0,595000,0,0,1983.0,0,1,1,0,1,0,0,3.0,0,la paz,fuencarral,3500.0,Pisos
250.0,4,3.0,2.0,755000,0,0,1997.0,0,0,0,1,0,0,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Casa o chalet
317.0,5,4.0,2.0,875000,0,0,2019.0,0,0,0,1,0,0,0,6.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
123.0,3,1.0,0.0,380000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
480.0,5,6.0,2.0,1395000,0,0,1988.0,1,0,0,1,1,0,0,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
150.0,4,2.0,0.0,394000,0,0,2002.0,1,1,1,0,0,0,1,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
460.0,7,4.0,2.0,1490000,0,0,1970.0,1,0,0,1,1,0,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Casa o chalet
93.0,2,2.0,1.0,385000,0,0,2011.0,1,1,1,0,1,0,1,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
108.0,3,2.0,9.0,415000,0,0,1985.0,0,1,1,0,1,1,0,3.0,0,la paz,fuencarral,3500.0,Pisos
94.0,2,2.0,5.0,410000,0,0,2006.0,1,1,1,0,1,0,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
52.0,2,1.0,4.0,185000,0,0,1960.0,1,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
315.0,4,3.0,2.0,993000,0,1,1970.0,0,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
312.0,4,3.0,2.0,970000,0,1,1970.0,0,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
300.0,6,5.0,2.0,1035000,0,0,1970.0,1,0,0,0,0,1,1,4.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
130.0,3,2.0,6.0,420000,0,0,1979.0,0,1,1,0,0,1,1,3.0,1,la paz,fuencarral,3500.0,Pisos
115.0,3,2.0,4.0,330000,0,0,1975.0,0,1,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
94.0,2,2.0,4.0,379907,0,0,2009.0,0,1,1,0,0,1,1,7.0,1,tres olivos - valverde,fuencarral,2648.73,Dúplex
177.0,3,3.0,3.0,735000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
183.0,4,2.0,8.0,640000,0,0,1984.0,0,1,1,0,0,1,1,3.0,1,la paz,fuencarral,3500.0,Pisos
260.0,4,3.0,3.0,910000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,la paz,fuencarral,3500.0,Pisos
50.0,2,1.0,2.0,149000,0,0,1970.0,0,1,0,0,0,0,0,4.0,0,pilar,fuencarral,3222.22,Pisos
483.0,6,5.0,2.0,1300000,1,0,1994.0,1,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
489.0,6,6.0,2.0,1190000,1,0,1994.0,0,0,0,1,1,1,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
59.0,2,1.0,3.0,175000,0,0,1970.0,0,1,0,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
50.0,2,1.0,0.0,65000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
98.0,3,2.0,1.0,390000,0,0,1969.0,1,1,1,0,1,1,0,3.0,1,mirasierra,fuencarral,3695.5,Pisos
383.0,5,4.0,2.0,1330000,0,0,2003.0,0,0,0,1,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
90.0,2,2.0,5.0,398000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,las tablas,fuencarral,4256.38,Áticos
95.0,4,2.0,4.0,315000,1,0,1970.0,1,1,1,0,0,1,0,3.0,1,pilar,fuencarral,3222.22,Pisos
400.0,6,4.0,2.0,950000,0,0,1989.0,1,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
142.0,4,2.0,5.0,615000,1,0,1970.0,1,1,1,0,1,0,1,3.0,1,la paz,fuencarral,3500.0,Pisos
500.0,4,4.0,2.0,1300000,0,0,1999.0,1,0,0,1,1,1,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Casa o chalet
268.0,5,4.0,2.0,990000,0,0,1998.0,1,0,0,1,1,1,0,3.0,0,arroyo del fresno,fuencarral,3718.4,Casa o chalet
398.0,6,4.0,2.0,890000,0,0,1993.0,1,0,0,1,1,1,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
72.0,3,1.0,3.0,220000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
72.0,3,1.0,1.0,198000,1,0,1970.0,1,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
96.0,2,2.0,1.0,410000,0,0,2005.0,1,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
97.0,3,1.0,0.0,380000,0,0,1970.0,0,1,1,0,1,0,1,3.0,0,mirasierra,fuencarral,3695.5,Pisos
150.0,4,2.0,1.0,550000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
95.0,2,2.0,5.0,517000,0,0,2005.0,1,1,1,0,1,1,1,2.0,1,montecarmelo,fuencarral,4610.95,Áticos
435.0,5,5.0,2.0,1690000,0,0,1965.0,0,0,0,1,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
300.0,5,4.0,2.0,890000,0,0,1976.0,0,1,1,0,1,1,1,3.0,1,fuentelarreina,fuencarral,3371.55,Pisos
302.0,5,4.0,2.0,995000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,fuentelarreina,fuencarral,3371.55,Pisos
381.0,6,3.0,2.0,1330000,0,0,2003.0,0,0,0,1,1,1,1,4.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
80.0,3,1.0,8.0,240000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,peñagrande,fuencarral,3271.96,Pisos
101.0,4,2.0,6.0,390000,0,0,1970.0,0,1,1,0,0,0,1,3.0,1,la paz,fuencarral,3500.0,Pisos
98.0,4,2.0,1.0,390000,0,0,1969.0,0,1,1,0,1,1,0,3.0,0,mirasierra,fuencarral,3695.5,Pisos
383.0,5,5.0,2.0,850000,0,0,1990.0,0,0,0,1,1,1,0,4.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
170.0,3,2.0,2.0,595000,0,0,1971.0,1,0,0,0,0,1,0,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
53.0,1,1.0,3.0,240000,0,0,2007.0,0,1,1,0,1,0,1,3.0,0,peñagrande,fuencarral,3271.96,Pisos
132.0,4,4.0,2.0,529000,0,0,1970.0,1,0,0,1,0,1,1,4.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
99.0,3,1.0,5.0,380000,0,0,1970.0,0,1,0,0,0,1,0,3.0,1,pilar,fuencarral,3222.22,Pisos
91.0,3,1.0,3.0,319000,1,0,1970.0,0,1,1,0,0,1,1,1.0,1,pilar,fuencarral,3222.22,Pisos
151.0,4,2.0,6.0,420000,0,0,1973.0,0,1,1,0,0,1,1,3.0,1,la paz,fuencarral,3500.0,Pisos
106.0,3,2.0,1.0,399000,0,0,1970.0,0,1,1,0,0,1,0,2.0,0,la paz,fuencarral,3500.0,Pisos
179.0,3,2.0,3.0,604000,0,0,2019.0,1,1,1,0,1,1,1,7.0,1,tres olivos - valverde,fuencarral,2648.73,Pisos
383.0,4,4.0,2.0,850000,0,0,1990.0,0,0,0,1,1,0,0,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
68.0,2,1.0,1.0,199000,0,0,1965.0,1,1,1,0,0,0,0,2.0,0,pilar,fuencarral,3222.22,Pisos
95.0,2,2.0,1.0,369000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
60.0,2,1.0,5.0,189900,1,0,1965.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
67.0,3,1.0,1.0,214000,0,0,1970.0,0,1,1,0,0,0,0,2.0,0,pilar,fuencarral,3222.22,Pisos
114.0,3,2.0,4.0,480000,0,0,1970.0,0,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
94.0,3,1.0,4.0,350000,1,0,1970.0,0,1,1,0,0,0,0,3.0,1,la paz,fuencarral,3500.0,Pisos
96.0,4,1.0,4.0,290000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
384.0,5,4.0,2.0,850000,1,0,1970.0,0,0,0,0,0,0,1,4.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
55.0,2,1.0,1.0,169000,0,0,1970.0,0,1,0,0,0,0,0,2.0,0,pilar,fuencarral,3222.22,Pisos
450.0,5,3.0,2.0,2350000,1,0,1970.0,0,0,0,1,1,1,1,3.0,1,malasaña-universidad,centro,3773.82,Pisos
70.0,3,1.0,2.0,179000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
94.0,3,1.0,4.0,305000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,la paz,fuencarral,3500.0,Pisos
398.0,6,4.0,2.0,890000,0,0,1993.0,1,0,0,1,1,0,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
394.0,6,4.0,2.0,1343500,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,peñagrande,fuencarral,3271.96,Pisos
113.0,3,2.0,7.0,390000,0,0,1980.0,1,1,1,0,0,1,1,3.0,0,la paz,fuencarral,3500.0,Pisos
69.0,3,1.0,3.0,219000,0,0,1970.0,0,1,0,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
215.0,5,3.0,2.0,815000,0,0,1970.0,1,1,1,0,1,1,1,7.0,1,arroyo del fresno,fuencarral,3718.4,Pisos
80.0,3,1.0,1.0,240000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
387.0,5,6.0,2.0,1010000,0,0,1994.0,1,0,0,1,0,1,1,5.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
395.0,6,5.0,2.0,1290000,0,0,1970.0,0,0,0,0,0,1,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
91.0,3,2.0,8.0,369900,1,0,1970.0,1,1,0,0,1,1,0,3.0,1,peñagrande,fuencarral,3271.96,Pisos
55.0,2,1.0,2.0,179999,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
70.0,3,1.0,9.0,209000,1,0,1970.0,0,1,0,0,0,1,0,1.0,0,peñagrande,fuencarral,3271.96,Pisos
153.0,4,3.0,3.0,789900,0,0,1970.0,1,1,1,0,1,1,1,7.0,1,arroyo del fresno,fuencarral,3718.4,Pisos
125.0,3,2.0,6.0,530000,0,0,2005.0,0,1,1,0,1,1,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
192.0,5,4.0,3.0,865000,0,0,1989.0,0,1,1,0,1,0,0,1.0,1,mirasierra,fuencarral,3695.5,Pisos
80.0,3,1.0,6.0,280000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,la paz,fuencarral,3500.0,Pisos
60.0,2,1.0,1.0,208000,0,0,1970.0,1,1,1,0,0,1,1,1.0,1,pilar,fuencarral,3222.22,Pisos
61.0,2,1.0,3.0,175000,1,0,1970.0,1,1,0,0,0,0,1,3.0,0,pilar,fuencarral,3222.22,Pisos
375.0,5,4.0,2.0,990000,0,0,1970.0,1,0,0,1,1,1,0,1.0,1,arroyo del fresno,fuencarral,3718.4,Casa o chalet
219.0,5,3.0,2.0,798938,0,0,1970.0,1,1,1,0,1,1,0,1.0,1,la paz,fuencarral,3500.0,Pisos
450.0,5,3.0,2.0,2350000,1,0,1970.0,0,0,0,1,1,1,1,3.0,0,malasaña-universidad,centro,3773.82,Pisos
108.0,3,2.0,2.0,475000,0,0,2006.0,1,1,1,0,1,0,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
133.0,3,3.0,2.0,540000,0,0,2005.0,1,1,1,0,0,1,1,4.0,1,las tablas,fuencarral,4256.38,Pisos
50.0,2,1.0,2.0,119000,0,0,1970.0,0,1,0,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
405.0,5,3.0,2.0,2100920,0,0,1989.0,1,0,0,0,0,0,0,3.0,0,mirasierra,fuencarral,3695.5,Casa o chalet
200.0,5,5.0,4.0,884000,0,1,1970.0,1,1,1,0,1,1,1,3.0,1,fuentelarreina,fuencarral,3371.55,Pisos
145.0,2,3.0,2.0,662000,0,1,1970.0,1,1,1,0,1,1,1,3.0,1,fuentelarreina,fuencarral,3371.55,Dúplex
203.0,4,3.0,3.0,700000,0,0,1977.0,1,1,1,0,1,1,1,3.0,1,fuentelarreina,fuencarral,3371.55,Pisos
61.0,2,1.0,7.0,179999,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
56.0,2,1.0,5.0,185000,1,0,1970.0,1,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
129.0,3,2.0,4.0,375000,1,0,1974.0,0,1,1,0,1,1,0,3.0,0,la paz,fuencarral,3500.0,Pisos
66.0,3,1.0,2.0,199999,1,0,1970.0,0,0,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
106.0,3,2.0,2.0,299999,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
184.0,4,4.0,1.0,650000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,fuentelarreina,fuencarral,3371.55,Pisos
195.0,5,3.0,6.0,690000,0,0,1993.0,1,1,1,0,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Dúplex
58.0,2,1.0,7.0,210000,0,0,1965.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
224.0,5,4.0,4.0,1450000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
127.0,4,2.0,2.0,510000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,las tablas,fuencarral,4256.38,Pisos
48.0,1,1.0,2.0,116000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
62.0,2,1.0,2.0,180000,1,0,1968.0,0,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
88.0,2,2.0,1.0,420000,0,0,1996.0,1,1,1,0,1,1,1,3.0,1,arroyo del fresno,fuencarral,3718.4,Pisos
220.0,5,4.0,5.0,998000,0,0,1970.0,1,1,1,0,1,1,0,3.0,1,la paz,fuencarral,3500.0,Pisos
400.0,7,5.0,2.0,1000000,0,0,2000.0,0,0,0,0,1,1,0,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
305.0,5,5.0,2.0,1187500,1,0,1986.0,0,0,0,1,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
252.0,4,3.0,2.0,1050000,0,0,2019.0,0,0,0,1,1,1,1,3.0,1,montecarmelo,fuencarral,4610.95,Casa o chalet
60.0,2,1.0,8.0,200000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
83.0,2,2.0,2.0,198000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
52.0,2,1.0,0.5,150000,1,0,1964.0,0,1,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
92.0,3,1.0,4.0,370000,0,0,1983.0,0,1,0,0,1,1,1,3.0,0,peñagrande,fuencarral,3271.96,Pisos
61.0,2,1.0,3.0,130000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
60.0,1,1.0,2.0,195000,0,0,1970.0,1,1,1,0,0,0,1,4.0,1,tres olivos - valverde,fuencarral,2648.73,Pisos
500.0,7,8.0,2.0,1090000,0,0,1970.0,1,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
100.0,4,1.0,2.0,370000,1,0,1970.0,0,0,0,0,0,0,0,3.0,0,malasaña-universidad,centro,3773.82,Casa o chalet
376.0,6,7.0,2.0,1070000,0,0,2021.0,1,0,0,1,1,1,1,7.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
64.0,1,1.0,2.0,209000,0,0,1949.0,1,0,0,0,0,0,1,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
60.0,3,1.0,3.0,138000,1,0,1970.0,0,0,1,0,0,0,1,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
115.0,3,2.0,1.0,389000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,peñagrande,fuencarral,3271.96,Pisos
236.0,5,3.0,6.0,930000,0,0,1970.0,0,1,1,0,1,1,0,3.0,1,mirasierra,fuencarral,3695.5,Pisos
59.0,2,1.0,2.0,240000,0,0,1969.0,0,1,0,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
330.0,6,5.0,2.0,1275000,0,0,2003.0,1,0,0,1,1,1,1,4.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
189.0,4,2.0,1.0,590000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
204.0,4,3.0,5.0,850000,0,0,1970.0,0,1,1,0,1,1,0,5.0,1,mirasierra,fuencarral,3695.5,Pisos
303.0,4,5.0,2.0,840000,0,0,1989.0,1,0,0,1,0,0,0,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
131.0,3,2.0,3.0,549000,0,0,1970.0,1,1,1,0,1,1,1,3.0,0,las tablas,fuencarral,4256.38,Pisos
250.0,4,3.0,2.0,755000,0,0,1970.0,0,0,0,1,0,1,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Casa o chalet
63.0,2,1.0,2.0,189000,1,0,1970.0,0,1,0,0,0,0,0,1.0,0,peñagrande,fuencarral,3271.96,Pisos
94.0,3,2.0,8.0,292000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Pisos
85.0,2,1.0,2.0,199000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
79.0,3,1.0,1.0,225000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
60.0,2,1.0,1.0,200000,1,0,1970.0,0,1,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
129.0,4,2.0,2.0,590000,1,0,1949.0,1,0,0,1,1,1,1,3.0,1,malasaña-universidad,centro,3773.82,Casa o chalet
175.0,3,2.0,6.0,649000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,las tablas,fuencarral,4256.38,Áticos
185.0,4,3.0,3.0,790000,0,0,2019.0,1,1,1,0,1,1,1,6.0,1,montecarmelo,fuencarral,4610.95,Pisos
110.0,2,2.0,3.0,550000,0,0,2019.0,1,1,1,0,1,0,1,6.0,1,montecarmelo,fuencarral,4610.95,Pisos
414.0,5,5.0,2.0,850000,0,0,1990.0,0,0,0,1,1,1,0,4.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
198.0,3,3.0,7.0,798000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
55.0,2,1.0,4.0,174000,1,0,1970.0,0,1,0,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
121.0,3,2.0,1.0,550000,0,0,2004.0,1,1,1,0,1,0,0,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
84.0,3,1.0,7.0,265000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,peñagrande,fuencarral,3271.96,Pisos
73.0,3,1.0,1.0,240000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,peñagrande,fuencarral,3271.96,Pisos
144.0,3,2.0,3.0,680000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
219.0,5,5.0,3.0,1150000,0,0,1991.0,1,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
300.0,7,5.0,4.0,1430000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
76.0,3,1.0,1.0,245000,1,0,1970.0,0,1,1,0,0,1,0,1.0,0,pilar,fuencarral,3222.22,Pisos
96.0,3,2.0,0.0,238000,0,0,1980.0,0,0,1,0,0,0,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
109.0,2,2.0,1.0,489000,0,0,2005.0,1,1,1,0,1,0,1,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
136.0,3,2.0,1.0,560000,0,0,2005.0,1,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
205.0,3,3.0,6.0,795000,0,0,1989.0,1,1,1,0,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Pisos
67.0,3,1.0,1.0,220000,0,0,1964.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
187.0,5,2.0,0.0,330000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,pilar,fuencarral,3222.22,Pisos
420.0,6,5.0,2.0,1300000,0,0,1970.0,1,0,0,1,1,1,0,4.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
400.0,5,6.0,2.0,975000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
365.0,4,5.0,1.0,995000,0,0,1970.0,0,1,1,0,0,0,0,4.0,1,fuentelarreina,fuencarral,3371.55,Pisos
330.0,4,4.0,0.0,1200000,0,0,1965.0,0,1,1,0,0,1,0,3.0,0,fuentelarreina,fuencarral,3371.55,Dúplex
278.0,5,6.0,2.0,789000,0,0,1970.0,0,0,0,1,1,0,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
155.0,3,2.0,1.0,650000,0,0,1985.0,1,1,1,0,1,1,0,3.0,1,la paz,fuencarral,3500.0,Pisos
170.0,3,3.0,5.0,770000,0,0,2005.0,1,1,1,0,1,0,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
439.0,7,5.0,2.0,1095000,0,0,1970.0,0,0,0,1,1,0,1,7.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
500.0,6,7.0,2.0,1090000,0,0,1998.0,1,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
360.0,5,4.0,2.0,990000,0,0,1998.0,0,0,0,1,1,1,1,3.0,1,arroyo del fresno,fuencarral,3718.4,Casa o chalet
387.0,6,6.0,2.0,900000,0,0,1983.0,1,0,0,1,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
97.0,2,2.0,0.5,389900,0,0,1975.0,1,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
278.0,4,3.0,2.0,780000,0,0,1970.0,1,0,0,1,1,1,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
165.0,3,3.0,3.0,598000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,la paz,fuencarral,3500.0,Pisos
58.0,1,1.0,2.0,398000,0,1,1970.0,0,1,1,0,1,1,0,3.0,0,mirasierra,fuencarral,3695.5,Pisos
102.0,3,2.0,1.0,430000,0,0,2007.0,1,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
262.0,5,4.0,4.0,810000,0,0,1983.0,1,1,1,0,1,1,0,3.0,1,peñagrande,fuencarral,3271.96,Pisos
131.0,3,2.0,3.0,549000,0,0,2004.0,1,1,1,0,1,1,1,4.0,1,las tablas,fuencarral,4256.38,Pisos
138.0,3,2.0,7.0,450000,0,0,1970.0,0,1,1,0,0,1,1,3.0,0,pilar,fuencarral,3222.22,Pisos
130.0,2,2.0,1.0,495000,0,0,2004.0,1,1,1,0,1,0,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
85.0,3,1.0,1.0,239000,0,0,1976.0,1,0,1,0,0,1,0,3.0,1,tres olivos - valverde,fuencarral,2648.73,Pisos
303.0,4,5.0,2.0,840000,0,0,1989.0,1,0,0,1,0,1,0,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
352.0,5,6.0,2.0,1450000,0,0,1970.0,1,0,0,1,1,1,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
139.0,3,2.0,6.0,645000,0,0,1970.0,1,1,1,0,1,1,0,3.0,1,la paz,fuencarral,3500.0,Pisos
111.0,3,2.0,1.0,589000,0,0,2005.0,1,1,1,0,1,0,1,3.0,1,montecarmelo,fuencarral,4610.95,Pisos
80.0,3,1.0,2.0,430000,1,0,1965.0,0,0,0,1,0,0,0,3.0,0,peñagrande,fuencarral,3271.96,Casa o chalet
61.0,3,1.0,3.0,200000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,peñagrande,fuencarral,3271.96,Pisos
343.0,4,4.0,2.0,917700,0,1,1970.0,1,0,0,1,0,1,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
350.0,4,4.0,2.0,927700,0,1,1970.0,1,0,0,1,0,1,0,3.0,1,peñagrande,fuencarral,3271.96,Casa o chalet
63.0,1,1.0,1.0,252000,0,0,2001.0,1,1,1,0,1,0,1,3.0,1,tres olivos - valverde,fuencarral,2648.73,Pisos
400.0,1,1.0,2.0,345000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Casa o chalet
270.0,6,3.0,5.0,790000,0,0,1983.0,1,1,1,0,1,1,1,3.0,1,peñagrande,fuencarral,3271.96,Pisos
65.0,2,1.0,9.0,226000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
72.0,3,1.0,3.0,195000,0,0,1972.0,1,0,1,0,0,1,0,3.0,0,malasaña-universidad,centro,3773.82,Pisos
65.0,2,1.0,1.0,205000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,pilar,fuencarral,3222.22,Pisos
53.0,2,1.0,3.0,189000,1,0,1970.0,1,0,1,0,0,1,0,3.0,0,tres olivos - valverde,fuencarral,2648.73,Pisos
119.0,3,2.0,1.0,500000,0,0,2003.0,1,1,1,0,1,1,1,3.0,1,las tablas,fuencarral,4256.38,Pisos
305.0,5,5.0,2.0,1187500,1,0,1970.0,0,0,0,0,1,0,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
305.0,5,5.0,2.0,1187500,1,0,1986.0,0,0,0,0,1,0,1,3.0,1,mirasierra,fuencarral,3695.5,Casa o chalet
