Unnamed: 0,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,is_renewal_needed,is_new_development,built_year,has_ac,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,neighborhood,district,neigh_price_m2,house_type
13165,70.0,3,1.0,1.0,153000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13166,71.0,3,1.0,2.0,157000,1,0,1970.0,0,0,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13167,60.0,2,1.0,5.0,179900,0,0,1980.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13168,265.0,5,4.0,1.0,1050000,0,0,1970.0,0,1,0,0,1,0,0,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13169,90.0,3,2.0,3.0,250000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13170,118.0,2,3.0,5.0,420000,0,0,2006.0,1,1,1,0,1,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Dúplex
13171,65.0,3,1.0,3.0,175000,1,0,1965.0,0,1,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13172,58.0,3,1.0,4.0,149000,0,0,1955.0,1,0,1,0,0,0,0,2.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13173,35.0,1,1.0,3.0,190000,0,0,2008.0,1,1,1,0,0,0,1,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13174,148.0,5,2.0,0.0,190000,0,0,1954.0,0,1,1,0,0,0,0,2.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13175,70.0,3,1.0,0.5,197000,0,0,1955.0,0,1,0,0,0,1,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13176,79.0,2,2.0,3.0,265000,0,0,1965.0,0,0,1,0,0,0,1,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13177,70.0,3,2.0,1.0,198000,0,0,1965.0,0,1,0,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Dúplex
13178,78.0,2,1.0,4.0,295000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13179,68.0,3,1.0,0.0,149000,0,0,1960.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13180,77.0,3,1.0,4.0,185000,1,0,1964.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13181,65.0,3,1.0,3.0,153000,1,0,1974.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13182,60.0,2,1.0,2.0,142500,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13183,50.0,2,1.0,6.0,165000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13184,55.0,1,1.0,2.0,260000,0,0,1970.0,1,1,1,0,0,0,0,7.0,1,Quintana,Ciudad Lineal,2900.58,Pisos
13185,75.0,3,2.0,3.0,180000,0,0,1979.0,0,0,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13186,44.0,2,1.0,0.0,125000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13187,125.0,4,1.0,2.0,485000,0,0,1970.0,0,0,1,0,0,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13188,65.0,3,1.0,3.0,153000,1,0,1974.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13189,255.0,4,3.0,4.0,1200000,1,0,1970.0,0,1,1,0,1,1,0,3.0,0,Malasaña-Universidad,Chamartín,3810.08,Áticos
13190,63.0,3,1.0,3.0,220000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13191,63.0,2,1.0,3.0,175000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13192,59.0,2,1.0,1.0,134000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13193,67.0,3,1.0,4.0,174900,0,0,1970.0,1,0,0,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13194,110.0,4,2.0,2.0,349000,1,0,1970.0,0,1,1,0,0,1,1,3.0,0,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13195,55.0,2,1.0,3.0,299000,0,0,1970.0,1,0,1,0,1,1,1,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13196,77.0,2,1.0,2.0,225000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13197,105.0,3,2.0,7.0,640000,0,0,1970.0,1,1,1,0,1,1,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13198,67.0,1,1.0,1.0,199000,0,0,2006.0,1,1,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13199,95.0,2,2.0,6.0,499000,0,0,2007.0,1,1,1,0,1,1,0,3.0,1,Costillares,Ciudad Lineal,4235.69,Dúplex
13200,90.0,2,2.0,5.0,425000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13201,150.0,2,2.0,0.0,575000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Ventas,Ciudad Lineal,2686.93,Pisos
13202,93.0,3,2.0,1.0,430000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13203,78.0,3,2.0,4.0,240000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13204,50.0,2,1.0,0.0,130000,0,0,1970.0,1,0,1,0,0,0,0,7.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13205,123.0,4,1.0,2.0,305000,1,0,1954.0,1,1,1,0,0,1,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13206,134.0,4,2.0,8.0,480000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,Concepción,Ciudad Lineal,3341.09,Pisos
13207,109.0,4,2.0,4.0,269000,1,0,1970.0,0,1,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13208,60.0,3,1.0,5.0,185000,0,0,1963.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13209,152.0,4,3.0,8.0,650000,0,0,1999.0,1,1,1,0,1,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13210,50.0,0,1.0,1.0,139900,0,0,1965.0,1,1,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13211,81.0,2,1.0,1.0,291500,1,0,1994.0,0,1,1,0,1,0,0,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13212,80.0,2,2.0,3.0,265000,0,0,1970.0,1,1,1,0,0,1,0,4.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13213,65.0,1,1.0,3.0,300000,0,0,1994.0,1,1,1,0,0,1,1,3.0,1,Concepción,Ciudad Lineal,3341.09,Áticos
13214,74.0,2,1.0,1.0,183000,1,0,1960.0,0,1,0,0,0,1,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13215,130.0,4,2.0,3.0,565000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13216,110.0,0,2.0,4.0,400000,0,0,2002.0,1,1,1,0,1,0,0,3.0,1,Concepción,Ciudad Lineal,3341.09,Dúplex
13217,82.0,3,1.0,2.0,215000,1,0,1970.0,0,0,0,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13218,70.0,2,1.0,4.0,199000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13219,160.0,4,3.0,1.0,678000,0,0,1970.0,0,1,1,0,1,1,1,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13220,80.0,2,2.0,3.0,360000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13221,197.0,3,2.0,2.0,970000,0,0,1970.0,1,1,1,0,1,1,0,3.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13222,69.0,2,1.0,3.0,270400,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13223,180.0,4,3.0,0.0,499950,0,0,2016.0,1,1,1,0,0,0,1,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13224,143.0,4,2.0,7.0,748000,0,0,1970.0,1,1,1,0,1,0,1,7.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13225,49.0,1,1.0,-1.0,118000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13226,93.0,0,1.0,-1.0,173500,0,0,1970.0,0,1,0,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13227,70.0,2,1.0,3.0,290000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13228,32.0,1,1.0,0.0,110000,0,0,1980.0,1,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13229,70.0,2,1.0,3.0,225000,0,0,1970.0,0,1,1,0,0,0,0,1.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13230,65.0,2,2.0,3.0,190000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13231,75.0,2,1.0,5.0,219000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13232,40.0,1,1.0,0.0,175000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13233,103.0,2,1.0,1.0,259000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Dúplex
13234,60.0,2,1.0,4.0,195000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13235,54.0,1,1.0,4.0,275000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13236,43.0,0,2.0,0.0,369471,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13237,65.0,2,1.0,2.0,250000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13238,163.0,4,3.0,8.0,860000,0,0,1970.0,0,1,1,0,1,1,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13239,200.0,4,2.0,8.0,630000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Áticos
13240,57.0,2,1.0,1.0,160000,1,0,1965.0,0,1,1,0,0,1,0,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13241,32.0,1,1.0,0.0,125000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13242,60.0,1,1.0,2.0,153000,0,0,1971.0,1,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13243,130.0,3,2.0,2.0,520000,1,0,1968.0,0,1,1,0,1,1,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13244,87.0,3,1.0,0.0,220000,0,0,1950.0,0,1,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13245,92.0,2,1.0,3.0,360000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Quintana,Ciudad Lineal,2900.58,Áticos
13246,92.0,2,1.0,2.0,310000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13247,92.0,3,1.0,1.0,300000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13248,200.0,4,3.0,3.0,720000,1,0,1970.0,0,1,1,0,1,1,1,3.0,1,Concepción,Ciudad Lineal,3341.09,Pisos
13249,63.0,3,1.0,2.0,170000,0,0,1966.0,1,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13250,60.0,3,1.0,4.0,139900,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13251,58.0,3,1.0,1.0,126000,1,0,1968.0,0,0,1,0,0,1,0,2.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13252,55.0,1,1.0,2.0,215000,0,0,1953.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Áticos
13253,56.0,2,1.0,2.0,295000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13254,55.0,0,1.0,2.0,270000,0,0,2008.0,1,1,1,0,1,0,1,4.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13255,30.0,1,1.0,0.0,135900,0,0,2019.0,1,0,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13256,30.0,1,1.0,0.0,129900,0,0,2019.0,1,0,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13257,30.0,1,1.0,0.0,134900,0,0,2019.0,1,0,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13258,45.0,1,1.0,4.0,135000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13259,54.0,2,1.0,1.0,165000,1,0,1970.0,1,1,1,0,0,0,0,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13260,56.0,1,1.0,0.0,155000,0,0,2008.0,1,1,1,0,0,0,1,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13261,52.0,1,1.0,2.0,173000,0,0,2008.0,1,1,1,0,0,0,1,2.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13262,95.0,2,2.0,3.0,390000,0,0,1969.0,1,0,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13263,400.0,6,5.0,4.0,1435000,0,0,1970.0,0,1,1,0,1,1,1,2.0,0,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13264,51.0,2,1.0,0.0,105000,0,0,1970.0,1,0,1,0,0,0,0,6.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13265,60.0,2,1.0,0.0,164000,0,0,1970.0,0,0,0,0,0,0,0,2.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13266,44.0,0,1.0,5.0,240000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,Colina,Ciudad Lineal,4677.53,Pisos
13267,60.0,2,1.0,3.0,185000,1,0,1970.0,0,0,1,0,0,0,0,4.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13268,100.0,3,2.0,3.0,425000,0,0,2005.0,0,1,1,0,0,0,1,3.0,1,Concepción,Ciudad Lineal,3341.09,Pisos
13269,80.0,3,1.0,2.0,255000,0,0,1970.0,1,1,1,0,0,1,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13270,102.0,3,2.0,1.0,285000,0,0,1970.0,0,1,1,0,0,1,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13271,75.0,2,1.0,3.0,230000,0,0,1970.0,0,1,1,0,0,0,0,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13272,250.0,3,2.0,8.0,980000,0,0,1970.0,1,1,1,0,1,1,1,7.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Áticos
13273,50.0,2,1.0,2.0,165000,1,0,1970.0,1,1,1,0,0,0,0,4.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13274,90.0,3,2.0,4.0,330000,0,0,1970.0,1,1,1,0,0,0,0,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13275,80.0,3,1.0,7.0,186000,0,0,1970.0,0,1,1,0,0,1,0,5.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13276,47.0,2,1.0,2.0,140000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13277,60.0,2,1.0,4.0,160000,0,0,1965.0,1,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13278,60.0,3,1.0,1.0,180000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13279,42.0,1,1.0,1.0,285000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,Malasaña-Universidad,Chamartín,3810.08,Pisos
13280,108.0,3,2.0,4.0,475000,0,0,1999.0,1,1,1,0,1,0,1,3.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13281,45.0,0,1.0,1.0,298000,0,0,1970.0,1,1,1,0,0,1,0,3.0,1,Colina,Ciudad Lineal,4677.53,Pisos
13282,58.0,3,1.0,0.0,155000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13283,90.0,3,1.0,8.0,270000,0,0,1970.0,0,1,1,0,0,0,0,4.0,0,Quintana,Ciudad Lineal,2900.58,Dúplex
13284,50.0,1,1.0,0.0,175000,0,0,2018.0,1,1,1,0,0,0,1,7.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13285,133.0,3,2.0,2.0,770000,1,0,1970.0,1,0,1,0,1,1,1,3.0,1,Colina,Ciudad Lineal,4677.53,Pisos
13286,64.0,2,1.0,4.0,204000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13287,34.0,0,1.0,2.0,265000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,Colina,Ciudad Lineal,4677.53,Pisos
13288,70.0,3,1.0,4.0,155000,1,0,1970.0,0,0,0,0,0,1,0,4.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13289,80.0,3,1.0,8.0,180000,1,0,1970.0,0,1,1,0,0,0,0,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13290,70.0,2,1.0,0.0,175000,0,0,1964.0,1,1,1,0,0,1,0,1.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13291,72.0,3,1.0,2.0,175000,0,0,1970.0,1,0,0,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13292,69.0,2,1.0,3.0,290000,0,0,1970.0,1,1,1,0,0,1,1,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13293,74.0,3,1.0,1.0,207500,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13294,70.0,2,1.0,2.0,230000,0,0,1970.0,0,1,1,0,0,1,0,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13295,76.0,3,1.0,7.0,180000,0,0,1970.0,0,1,1,0,0,0,0,7.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13296,100.0,3,1.0,2.0,270000,0,0,1970.0,1,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13297,75.0,3,1.0,3.0,229500,0,0,1970.0,0,1,0,0,0,0,1,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13298,70.0,2,1.0,3.0,180000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13299,110.0,3,2.0,1.0,600000,1,0,1968.0,0,1,1,0,1,1,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13300,79.0,2,1.0,6.0,340000,0,0,1970.0,1,1,1,0,0,1,0,6.0,0,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13301,306.0,5,4.0,1.0,1150000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,Malasaña-Universidad,Chamartín,3810.08,Pisos
13302,65.0,3,1.0,3.0,144000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13303,93.0,2,2.0,7.0,340000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Áticos
13304,106.0,3,2.0,2.0,310000,0,0,1970.0,1,1,1,0,0,1,1,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13305,54.0,1,1.0,1.0,200000,1,0,1970.0,0,0,1,0,0,0,0,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13306,90.0,2,2.0,4.0,260000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13307,62.0,2,1.0,3.0,167000,0,0,1970.0,1,0,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13308,64.0,2,1.0,7.0,215000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,San Pascual,Ciudad Lineal,4015.76,Pisos
13309,95.0,3,2.0,3.0,160000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13310,79.0,3,1.0,2.0,285000,0,0,1970.0,0,1,1,0,0,1,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13311,74.0,4,1.0,5.0,145000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13312,148.0,3,3.0,3.0,590000,0,0,1970.0,1,1,1,0,0,0,1,3.0,1,San Pascual,Ciudad Lineal,4015.76,Pisos
13313,40.0,0,1.0,1.0,200000,0,0,1970.0,1,1,1,0,1,0,0,3.0,1,Colina,Ciudad Lineal,4677.53,Pisos
13314,64.0,1,1.0,1.0,251000,0,0,1970.0,0,1,0,0,0,0,0,1.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13315,53.0,1,1.0,1.0,190000,0,0,2005.0,0,1,1,0,0,0,1,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13316,55.0,1,1.0,3.0,265000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13317,60.0,2,1.0,3.0,165000,0,0,1974.0,1,0,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13318,188.0,4,2.0,3.0,690000,0,0,1970.0,1,1,1,0,1,0,1,3.0,0,Costillares,Ciudad Lineal,4235.69,Pisos
13319,148.0,4,2.0,8.0,630000,0,0,2000.0,1,1,1,0,1,1,1,7.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Áticos
13320,80.0,2,1.0,3.0,180000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13321,90.0,2,1.0,3.0,310000,0,0,1970.0,1,1,1,0,0,1,1,5.0,0,Quintana,Ciudad Lineal,2900.58,Dúplex
13322,65.0,3,1.0,3.0,170000,0,0,1970.0,1,0,1,0,0,1,0,3.0,1,Ventas,Ciudad Lineal,2686.93,Pisos
13323,58.0,3,1.0,2.0,139000,0,0,1960.0,0,0,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13324,135.0,3,2.0,2.0,485000,1,0,1970.0,0,0,1,0,0,0,1,3.0,1,Costillares,Ciudad Lineal,4235.69,Pisos
13325,99.0,3,2.0,3.0,300000,1,0,1970.0,0,1,1,0,0,1,1,3.0,1,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13326,70.0,0,1.0,0.0,155000,0,0,1970.0,0,0,0,0,0,0,1,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13327,68.0,3,1.0,0.0,155000,0,0,1970.0,0,0,0,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13328,74.0,2,1.0,1.0,195000,0,0,1970.0,0,1,1,0,0,1,0,4.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13329,68.0,3,1.0,1.0,189000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13330,51.0,2,1.0,2.0,149000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13331,45.0,1,1.0,3.0,305000,0,0,2007.0,1,1,1,0,0,1,0,3.0,1,Colina,Ciudad Lineal,4677.53,Áticos
13332,122.0,4,2.0,1.0,549000,0,0,1970.0,0,1,1,0,1,0,0,3.0,0,Colina,Ciudad Lineal,4677.53,Pisos
13333,70.0,2,1.0,0.0,160000,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13334,88.0,3,1.0,1.0,222500,0,0,1970.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13335,70.0,2,1.0,1.0,176000,0,0,1970.0,0,0,1,0,0,1,0,3.0,0,Quintana,Ciudad Lineal,2900.58,Pisos
13336,55.0,0,1.0,2.0,183000,0,0,1970.0,1,1,1,0,0,0,0,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13337,78.0,3,1.0,4.0,270000,0,0,1970.0,1,1,1,0,0,1,0,7.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13338,60.0,2,1.0,0.0,164000,0,0,1970.0,0,0,1,0,0,0,1,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13339,163.0,3,3.0,9.0,700000,0,0,1970.0,1,1,1,0,1,1,1,3.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Dúplex
13340,42.0,0,1.0,0.0,175000,0,0,2018.0,1,1,1,0,0,0,0,3.0,0,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13341,67.0,2,1.0,0.0,186100,1,0,1970.0,0,1,0,0,0,0,0,3.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
13342,148.0,3,2.0,1.0,850000,0,0,1970.0,1,1,1,0,1,0,1,3.0,1,San Juan Bautista,Ciudad Lineal,4098.7,Pisos
13343,60.0,1,1.0,1.0,195000,0,0,1970.0,1,1,1,0,0,0,1,3.0,0,Ventas,Ciudad Lineal,2686.93,Pisos
13344,68.0,3,1.0,0.0,150000,0,0,1970.0,0,0,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13345,51.0,2,1.0,0.0,115000,0,0,1960.0,0,1,1,0,0,0,0,3.0,0,Pueblo Nuevo,Ciudad Lineal,2578.87,Pisos
13346,69.0,3,1.0,4.0,213000,1,0,1970.0,0,0,1,0,0,1,0,7.0,0,Concepción,Ciudad Lineal,3341.09,Pisos
